Market,Selection,Odds,matchup,timestamp
Total – Game,Under 235,1.98,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Total – Game,Over 235,1.84,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Total – Game,Under 234.5,2.04,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Indiana Pacers +4.0,2.11,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Total – Game,Over 235.5,1.917,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Indiana Pacers +4.5,2.03,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Oklahoma City Thunder -4.0,1.74,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Money Line – Game,Indiana Pacers,2.66,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Oklahoma City Thunder -6.0,2.01,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Indiana Pacers +6.0,1.813,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Oklahoma City Thunder -5.5,1.934,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Money Line – Game,Oklahoma City Thunder,1.502,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Indiana Pacers +5.5,1.884,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Oklahoma City Thunder -5.0,1.884,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Indiana Pacers +5.0,1.97,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Handicap – Game,Oklahoma City Thunder -4.5,1.8,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:46:55
Total – Game,Over 234.5,1.793,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Over 236.5,2.01,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Under 236,1.869,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Over 236,1.952,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Under 235.5,1.934,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Under 235,1.98,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Over 235,1.84,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Under 234.5,2.04,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Under 236.5,1.819,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Indiana Pacers +4.0,2.1,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Total – Game,Over 235.5,1.917,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Indiana Pacers +4.5,2.02,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Oklahoma City Thunder -4.5,1.813,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Indiana Pacers +5.0,1.961,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Oklahoma City Thunder -5.0,1.892,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Indiana Pacers +5.5,1.869,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Oklahoma City Thunder -5.5,1.952,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Indiana Pacers +6.0,1.806,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Oklahoma City Thunder -6.0,2.03,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Money Line – Game,Indiana Pacers,2.64,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Money Line – Game,Oklahoma City Thunder,1.507,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Oklahoma City Thunder -4.0,1.751,Oklahoma City Thunder vs Indiana Pacers,2025-10-11 19:55:24
Handicap – Game,Dallas Mavericks -7.0,1.943,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Charlotte Hornets +7.0,1.869,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Dallas Mavericks -6.5,1.892,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Charlotte Hornets +5.5,2.1,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Dallas Mavericks -6.0,1.813,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Charlotte Hornets +6.0,2.02,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Dallas Mavericks -5.5,1.746,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Charlotte Hornets +7.5,1.806,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Charlotte Hornets +6.5,1.961,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Handicap – Game,Dallas Mavericks -7.5,2.03,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Over 226.5,1.9,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Under 225.5,2.03,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Over 226,1.84,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Under 226,1.98,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Under 226.5,1.943,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Over 227,1.934,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Under 227,1.877,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Over 227.5,1.99,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Under 227.5,1.833,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Money Line – Game,Dallas Mavericks,1.384,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Over 225.5,1.8,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Money Line – Game,Charlotte Hornets,3.1,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:04:38
Total – Game,Over 237,1.884,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Over 238,1.98,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Money Line – Game,Atlanta Hawks,1.478,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Money Line – Game,Memphis Grizzlies,2.73,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Atlanta Hawks -6.0,2.04,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Memphis Grizzlies +6.0,1.793,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Atlanta Hawks -5.5,1.961,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Memphis Grizzlies +5.5,1.854,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Atlanta Hawks -5.0,1.909,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Memphis Grizzlies +5.0,1.943,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Atlanta Hawks -4.5,1.826,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Memphis Grizzlies +4.5,2.0,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Under 238,1.84,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Memphis Grizzlies +4.0,2.08,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Over 236,1.769,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Under 236,2.07,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Over 236.5,1.819,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Under 236.5,2.01,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Under 237,1.97,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Over 237.5,1.925,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Total – Game,Under 237.5,1.892,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Atlanta Hawks -4.0,1.763,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:04:38
Handicap – Game,Charlotte Hornets +7.0,1.869,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Dallas Mavericks -6.5,1.892,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Charlotte Hornets +6.5,1.961,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Charlotte Hornets +5.5,2.1,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Charlotte Hornets +6.0,2.02,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Dallas Mavericks -5.5,1.746,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Dallas Mavericks -7.0,1.943,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Money Line – Game,Dallas Mavericks,1.384,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Dallas Mavericks -6.0,1.813,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Charlotte Hornets +7.5,1.806,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Over 226,1.84,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Over 225.5,1.8,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Under 225.5,2.03,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Under 226,1.98,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Over 226.5,1.9,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Under 226.5,1.943,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Over 227,1.934,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Under 227,1.877,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Money Line – Game,Charlotte Hornets,3.1,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Under 227.5,1.833,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Handicap – Game,Dallas Mavericks -7.5,2.03,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Over 227.5,1.99,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:26:46
Total – Game,Under 238,1.84,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Under 237.5,1.892,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Over 238,1.98,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Money Line – Game,Atlanta Hawks,1.478,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Money Line – Game,Memphis Grizzlies,2.73,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Atlanta Hawks -6.0,2.04,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Memphis Grizzlies +6.0,1.793,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Atlanta Hawks -5.5,1.961,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Atlanta Hawks -5.0,1.909,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Memphis Grizzlies +5.0,1.943,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Atlanta Hawks -4.5,1.826,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Memphis Grizzlies +5.5,1.854,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Atlanta Hawks -4.0,1.763,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Memphis Grizzlies +4.5,2.0,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Under 237,1.97,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Over 237,1.884,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Under 236.5,2.01,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Over 237.5,1.925,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Under 236,2.07,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Over 236,1.769,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Memphis Grizzlies +4.0,2.08,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Total – Game,Over 236.5,1.819,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:26:46
Handicap – Game,Dallas Mavericks -7.0,1.943,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Charlotte Hornets +5.5,2.1,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Dallas Mavericks -5.5,1.746,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Charlotte Hornets +6.0,2.02,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Dallas Mavericks -6.0,1.813,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Charlotte Hornets +6.5,1.961,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Dallas Mavericks -6.5,1.892,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Charlotte Hornets +7.0,1.869,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Under 227.5,1.833,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Money Line – Game,Dallas Mavericks,1.384,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Over 225.5,1.8,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Under 225.5,2.03,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Over 226,1.84,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Under 226,1.98,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Over 226.5,1.9,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Under 226.5,1.943,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Over 227,1.934,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Under 227,1.877,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Over 227.5,1.99,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Dallas Mavericks -7.5,2.03,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Money Line – Game,Charlotte Hornets,3.1,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Handicap – Game,Charlotte Hornets +7.5,1.806,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:41:29
Total – Game,Over 238,1.961,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Money Line – Game,Atlanta Hawks,1.487,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Money Line – Game,Memphis Grizzlies,2.71,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Atlanta Hawks -6.0,2.05,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Memphis Grizzlies +6.0,1.781,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Atlanta Hawks -5.5,1.97,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Memphis Grizzlies +5.5,1.847,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Atlanta Hawks -5.0,1.917,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Memphis Grizzlies +5.0,1.934,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Atlanta Hawks -4.5,1.833,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Memphis Grizzlies +4.5,1.99,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Under 238,1.854,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Memphis Grizzlies +4.0,2.07,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Over 236,1.757,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Under 236,2.09,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Over 236.5,1.8,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Under 236.5,2.03,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Over 237,1.869,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Under 237,1.99,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Over 237.5,1.9,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Total – Game,Under 237.5,1.917,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Atlanta Hawks -4.0,1.769,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:41:29
Handicap – Game,Dallas Mavericks -7.0,1.961,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Charlotte Hornets +7.0,1.862,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Dallas Mavericks -6.5,1.909,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Charlotte Hornets +5.5,2.09,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Dallas Mavericks -6.0,1.826,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Charlotte Hornets +6.0,2.0,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Dallas Mavericks -5.5,1.757,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Charlotte Hornets +7.5,1.793,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Charlotte Hornets +6.5,1.943,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Handicap – Game,Dallas Mavericks -7.5,2.04,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Over 226.5,1.9,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Under 225.5,2.03,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Over 226,1.84,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Under 226,1.98,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Under 226.5,1.952,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Over 227,1.934,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Under 227,1.884,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Over 227.5,1.99,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Under 227.5,1.833,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Money Line – Game,Dallas Mavericks,1.389,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Over 225.5,1.8,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Money Line – Game,Charlotte Hornets,3.08,Charlotte Hornets vs Dallas Mavericks,2025-10-11 20:55:00
Total – Game,Under 238,1.806,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Over 238,2.02,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Money Line – Game,Memphis Grizzlies,2.74,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Atlanta Hawks -6.0,2.04,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Memphis Grizzlies +6.0,1.793,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Atlanta Hawks -5.5,1.961,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Memphis Grizzlies +5.5,1.862,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Atlanta Hawks -5.0,1.9,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Memphis Grizzlies +5.0,1.952,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Atlanta Hawks -4.5,1.819,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Memphis Grizzlies +4.5,2.01,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Money Line – Game,Atlanta Hawks,1.473,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Handicap – Game,Memphis Grizzlies +4.0,2.09,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Over 236,1.813,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Under 236,2.02,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Over 236.5,1.862,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Under 236.5,1.961,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Over 237,1.925,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Under 237,1.925,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
Total – Game,Over 237.5,1.961,Atlanta Hawks vs Memphis Grizzlies,2025-10-11 20:55:00
